                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     95,                0.16647,                0.18837,                0.17021,                0.84378,                0.99725,                0.97746,                0.97966,                0.97903,                0.99725,                0.97746,                0.97966,                0.97117,                0.11705,                0.22856,                0.11812,                0.77976,             0.00041499,             0.00041499,             0.00041499
                     96,                 0.1711,                0.19559,                0.16829,                0.84244,                0.99699,                0.97746,                0.97814,                0.97814,                0.99699,                0.97746,                0.97814,                0.97037,                0.10942,                0.18366,                0.13183,                0.77681,             0.00041118,             0.00041118,             0.00041118
                     97,                0.17248,                0.22754,                0.17882,                0.85201,                0.99715,                0.97746,                0.97971,                0.97971,                0.99715,                0.97746,                0.97971,                0.97289,                0.11273,                0.20022,                0.11883,                0.77757,             0.00040738,             0.00040738,             0.00040738
                     98,                0.16522,                0.18476,                0.17197,                0.84969,                0.99619,                0.97746,                0.98175,                 0.9813,                0.99619,                0.97746,                0.98175,                0.97331,                0.10229,                0.24927,                0.12071,                0.77479,             0.00040357,             0.00040357,             0.00040357
                     99,                0.16857,                0.18953,                0.16838,                0.84756,                0.99696,                0.97746,                0.97794,                0.97794,                0.99696,                0.97746,                0.97794,                0.97079,                0.10652,                0.23573,                0.12427,                0.77583,             0.00039976,             0.00039976,             0.00039976
                    100,                0.17223,                 0.1817,                0.17334,                0.84797,                0.99667,                0.97746,                0.97828,                0.97828,                0.99667,                0.97746,                0.97828,                0.97279,                0.10182,                0.20528,                0.11847,                0.77465,             0.00039596,             0.00039596,             0.00039596
                    101,                0.15936,                0.13232,                0.16347,                0.84875,                 0.9972,                0.97746,                0.98437,                0.98396,                 0.9972,                0.97746,                0.98437,                0.97815,                0.09962,                0.21208,                0.11373,                0.77261,             0.00039215,             0.00039215,             0.00039215
                    102,                0.15647,                0.17088,                0.16833,                0.84586,                0.99742,                0.97746,                0.98178,                0.98178,                0.99742,                0.97746,                0.98178,                0.97613,                0.10079,                0.21224,                 0.1049,                0.77432,             0.00038835,             0.00038835,             0.00038835
                    103,                0.16869,                0.14469,                0.17777,                0.85309,                0.99718,                0.97746,                 0.9823,                 0.9823,                0.99718,                0.97746,                 0.9823,                0.97521,                 0.1116,                 0.2178,                0.12446,                0.77688,             0.00038454,             0.00038454,             0.00038454
                    104,                0.15776,                0.19361,                0.16784,                0.84577,                0.99716,                0.97746,                0.98118,                0.98118,                0.99716,                0.97746,                0.98118,                0.97438,                0.09859,                0.19407,                0.11298,                0.77393,             0.00038073,             0.00038073,             0.00038073
                    105,                0.15468,                0.17598,                0.16258,                0.84501,                0.99706,                0.97746,                0.97929,                0.97929,                0.99706,                0.97746,                0.97929,                0.97586,                0.09617,                0.18357,                0.11084,                0.77398,             0.00037693,             0.00037693,             0.00037693
                    106,                0.16352,                0.16792,                0.16513,                0.84462,                0.99735,                0.97746,                0.98039,                0.97888,                0.99735,                0.97746,                0.98039,                0.97754,                0.10477,                0.20985,                0.11879,                0.77696,             0.00037312,             0.00037312,             0.00037312
                    107,                0.16522,                0.16795,                0.17243,                0.85181,                0.99214,                0.97746,                0.97966,                0.97966,                0.99214,                0.97746,                0.97966,                0.97266,                0.11196,                 0.2526,                0.13369,                0.78024,             0.00036931,             0.00036931,             0.00036931
                    108,                0.15922,                0.15989,                0.15905,                0.84517,                0.99618,                0.97746,                0.97832,                0.97832,                0.99618,                0.97746,                0.97832,                0.97292,                0.09348,                0.23458,                0.10762,                0.77372,             0.00036551,             0.00036551,             0.00036551
                    109,                0.16389,                0.17923,                0.17437,                0.84769,                0.99749,                0.97746,                0.97835,                0.97835,                0.99749,                0.97746,                0.97835,                0.97241,                  0.104,                0.22584,                0.12603,                0.77659,              0.0003617,              0.0003617,              0.0003617
                    110,                0.15925,                0.16737,                0.16397,                0.84897,                0.99855,                0.97746,                0.98295,                0.98295,                0.99855,                0.97746,                0.98295,                0.97838,                0.09999,                0.23161,                 0.1128,                0.77612,             0.00035789,             0.00035789,             0.00035789
                    111,                0.15799,                0.17156,                 0.1561,                0.84645,                0.99784,                0.97746,                0.98456,                0.98456,                0.99784,                0.97746,                0.98456,                0.97887,                0.09681,                0.23446,                0.11011,                0.77296,             0.00035409,             0.00035409,             0.00035409
                    112,                 0.1545,                0.16019,                0.15748,                0.84547,                0.99851,                0.97746,                0.98478,                 0.9845,                0.99851,                0.97746,                0.98478,                0.98034,                0.09986,                0.19022,                0.10448,                0.77494,             0.00035028,             0.00035028,             0.00035028
                    113,                0.16176,                0.17036,                0.15738,                0.84371,                 0.9977,                0.97746,                0.98368,                0.98368,                 0.9977,                0.97746,                0.98368,                 0.9787,                0.09588,                0.21356,                0.09697,                0.76997,             0.00034647,             0.00034647,             0.00034647
                    114,                0.15471,                0.16985,                0.15576,                0.84677,                0.99729,                0.97746,                 0.9804,                 0.9804,                0.99729,                0.97746,                 0.9804,                0.97537,                 0.0963,                0.23256,                0.10248,                 0.7726,             0.00034267,             0.00034267,             0.00034267
                    115,                0.15113,                0.19445,                0.15104,                0.84493,                0.99723,                0.97746,                0.98209,                0.98209,                0.99723,                0.97746,                0.98209,                0.97616,                0.09583,                0.22498,                  0.103,                0.77039,             0.00033886,             0.00033886,             0.00033886
                    116,                0.15467,                0.14668,                0.15324,                0.84037,                0.99745,                0.97746,                0.98042,                0.98042,                0.99745,                0.97746,                0.98042,                0.97373,                0.09047,                0.21114,                 0.0971,                0.77096,             0.00033505,             0.00033505,             0.00033505
                    117,                0.15754,                0.16995,                 0.1549,                0.84462,                0.99751,                0.97746,                 0.9826,                 0.9826,                0.99751,                0.97746,                 0.9826,                0.97693,                0.08914,                0.22082,                0.09802,                0.76937,             0.00033125,             0.00033125,             0.00033125
                    118,                0.15021,                0.15919,                 0.1512,                0.84641,                0.99707,                0.97746,                0.98121,                0.98121,                0.99707,                0.97746,                0.98121,                0.97461,                 0.0963,                0.22406,                0.10368,                0.77404,             0.00032744,             0.00032744,             0.00032744
                    119,                0.14641,                0.15949,                0.15043,                0.84075,                0.99857,                0.97746,                 0.9826,                 0.9826,                0.99857,                0.97746,                 0.9826,                0.97561,                0.09076,                0.19401,                0.09827,                0.77368,             0.00032363,             0.00032363,             0.00032363
                    120,                0.14539,                 0.1466,                0.14848,                0.84342,                0.99863,                0.97746,                0.98378,                0.98378,                0.99863,                0.97746,                0.98378,                0.97792,                 0.0835,                0.23132,                0.09564,                0.76787,             0.00031983,             0.00031983,             0.00031983
                    121,                0.14809,                0.15213,                0.14985,                  0.844,                0.99789,                0.97746,                0.98444,                0.98395,                0.99789,                0.97746,                0.98444,                0.97875,                0.09154,                0.25165,                0.10248,                0.76859,             0.00031602,             0.00031602,             0.00031602
                    122,                0.15205,                0.18782,                0.15647,                0.84286,                0.99815,                0.97746,                0.98519,                0.98519,                0.99815,                0.97746,                0.98519,                0.98001,                0.09109,                0.24571,                0.10464,                0.77226,             0.00031221,             0.00031221,             0.00031221
                    123,                0.14339,                0.16461,                0.14971,                0.84393,                0.99741,                0.97746,                0.98348,                0.98348,                0.99741,                0.97746,                0.98348,                0.97907,                0.09321,                0.28624,                0.10342,                0.77162,             0.00030841,             0.00030841,             0.00030841
                    124,                0.14715,                0.18969,                0.14964,                0.84192,                0.99735,                0.97746,                0.98203,                0.98203,                0.99735,                0.97746,                0.98203,                0.97639,                0.09109,                 0.2899,                0.10675,                0.77182,              0.0003046,              0.0003046,              0.0003046
                    125,                0.15266,                0.17615,                 0.1521,                0.84524,                0.99703,                0.97746,                0.98216,                0.98216,                0.99703,                0.97746,                0.98216,                0.97592,                0.09025,                0.24709,                0.10271,                0.77108,             0.00030079,             0.00030079,             0.00030079
                    126,                0.14781,                0.18546,                0.15002,                0.84913,                0.99732,                0.97746,                0.98344,                0.98344,                0.99732,                0.97746,                0.98344,                0.97676,                0.08479,                 0.2484,                0.09631,                0.76983,             0.00029699,             0.00029699,             0.00029699
                    127,                0.15324,                0.17868,                0.15129,                0.84532,                0.99709,                0.97746,                0.98243,                0.98243,                0.99709,                0.97746,                0.98243,                0.97632,                0.08832,                0.25456,                 0.1003,                  0.768,             0.00029318,             0.00029318,             0.00029318
                    128,                0.15118,                0.15963,                0.14677,                0.84604,                0.99747,                0.97746,                0.98234,                0.98234,                0.99747,                0.97746,                0.98234,                0.97738,                0.08309,                 0.2276,                 0.0893,                0.76787,             0.00028937,             0.00028937,             0.00028937
                    129,                0.14775,                0.15258,                0.14418,                0.84394,                0.99734,                0.97746,                0.98281,                0.98281,                0.99734,                0.97746,                0.98281,                0.98015,                0.08342,                0.23775,                0.08964,                0.76807,             0.00028557,             0.00028557,             0.00028557
                    130,                0.14621,                0.14695,                0.14412,                0.84202,                 0.9977,                0.97746,                0.98434,                0.98434,                 0.9977,                0.97746,                0.98434,                0.97979,                 0.0815,                0.25161,                 0.0885,                0.76756,             0.00028176,             0.00028176,             0.00028176
                    131,                0.15258,                0.16098,                0.14546,                0.84255,                0.99778,                0.97746,                 0.9829,                 0.9829,                0.99778,                0.97746,                 0.9829,                0.97993,                0.08077,                0.22181,                0.08529,                0.76712,             0.00027796,             0.00027796,             0.00027796
                    132,                0.14618,                0.18996,                0.14661,                0.83904,                 0.9974,                0.97746,                0.98372,                0.98372,                 0.9974,                0.97746,                0.98372,                0.97893,                0.08011,                0.21961,                0.08145,                0.76787,             0.00027415,             0.00027415,             0.00027415
                    133,                0.14737,                0.20651,                0.14309,                0.84547,                0.99822,                0.97746,                0.98409,                0.98409,                0.99822,                0.97746,                0.98409,                0.97961,                0.08224,                0.24746,                0.09245,                0.76757,             0.00027034,             0.00027034,             0.00027034
                    134,                0.14155,                0.14994,                0.14146,                0.84117,                0.99811,                0.97746,                0.98391,                0.98391,                0.99811,                0.97746,                0.98391,                0.98013,                0.08308,                0.27252,                0.09356,                0.76791,             0.00026654,             0.00026654,             0.00026654
                    135,                0.14608,                0.20312,                0.14175,                0.83881,                 0.9984,                0.97746,                0.98382,                0.98382,                 0.9984,                0.97746,                0.98382,                0.97932,                0.08415,                0.23811,                0.09331,                0.77039,             0.00026273,             0.00026273,             0.00026273
                    136,                0.14637,                0.17751,                0.14276,                 0.8391,                0.99805,                0.97746,                0.98174,                0.98174,                0.99805,                0.97746,                0.98174,                0.97971,                0.08237,                0.27245,                0.09272,                0.76821,             0.00025892,             0.00025892,             0.00025892
                    137,                0.14225,                0.15636,                0.13559,                0.84085,                0.99819,                0.97746,                0.98046,                0.98046,                0.99819,                0.97746,                0.98046,                0.97378,                0.07818,                0.26727,                0.09106,                0.76647,             0.00025512,             0.00025512,             0.00025512
                    138,                0.14256,                0.13934,                0.14354,                0.83987,                0.99786,                0.97746,                0.98392,                0.98392,                0.99786,                0.97746,                0.98392,                0.97774,                 0.0842,                0.22617,                0.09581,                0.76736,             0.00025131,             0.00025131,             0.00025131
                    139,                0.14656,                0.18245,                0.14315,                0.84416,                0.99756,                0.97746,                0.98381,                0.98381,                0.99756,                0.97746,                0.98381,                0.98061,                0.08268,                0.23703,                0.09504,                0.76761,              0.0002475,              0.0002475,              0.0002475
                    140,                0.14285,                0.16008,                0.14323,                0.84579,                0.99753,                0.97746,                 0.9828,                 0.9828,                0.99753,                0.97746,                 0.9828,                0.97799,                0.08475,                0.26286,                0.09071,                0.76761,              0.0002437,              0.0002437,              0.0002437
                    141,                0.14697,                0.20304,                0.14955,                0.84455,                0.99768,                0.97746,                0.98293,                0.98293,                0.99768,                0.97746,                0.98293,                0.97789,                0.08641,                0.27464,                0.09353,                0.76712,             0.00023989,             0.00023989,             0.00023989
                    142,                0.14072,                0.15238,                0.14408,                0.83807,                0.99761,                0.97746,                0.98391,                0.98391,                0.99761,                0.97746,                0.98391,                0.97695,                0.08316,                0.26669,                 0.0905,                0.76773,             0.00023608,             0.00023608,             0.00023608
                    143,                0.14283,                0.15704,                0.13692,                0.84129,                0.99827,                0.97746,                0.98383,                0.98383,                0.99827,                0.97746,                0.98383,                0.98017,                0.08395,                0.24831,                0.09552,                0.76769,             0.00023228,             0.00023228,             0.00023228
                    144,                0.13992,                0.15869,                0.14127,                0.83465,                0.99785,                0.97746,                0.98318,                0.98318,                0.99785,                0.97746,                0.98318,                0.97504,                0.07789,                0.23009,                0.09139,                0.76594,             0.00022847,             0.00022847,             0.00022847
                    145,                0.14343,                0.15746,                 0.1381,                0.84539,                0.99786,                0.97746,                0.98406,                0.98406,                0.99786,                0.97746,                0.98406,                 0.9807,                0.07807,                0.23349,                0.08323,                0.76563,             0.00022466,             0.00022466,             0.00022466
                    146,                0.13492,                0.16718,                 0.1362,                 0.8357,                0.99743,                0.97746,                0.98387,                0.98387,                0.99743,                0.97746,                0.98387,                 0.9752,                0.08144,                0.23046,                0.09337,                0.76825,             0.00022086,             0.00022086,             0.00022086
                    147,                0.13998,                0.17248,                0.13826,                0.84189,                0.99728,                0.97746,                0.98252,                0.98252,                0.99728,                0.97746,                0.98252,                0.97839,                0.08796,                0.26031,                 0.1058,                0.77052,             0.00021705,             0.00021705,             0.00021705
                    148,                0.14312,                0.16784,                0.14192,                0.84257,                0.99786,                0.97746,                0.98331,                0.98331,                0.99786,                0.97746,                0.98331,                 0.9803,                0.08289,                0.25934,                0.09439,                0.76726,             0.00021324,             0.00021324,             0.00021324
                    149,                0.14353,                0.17681,                0.13807,                0.84381,                0.99756,                0.97746,                0.98467,                0.98467,                0.99756,                0.97746,                0.98467,                0.98107,                0.09352,                0.28119,                0.10157,                0.76938,             0.00020944,             0.00020944,             0.00020944
                    150,                0.13776,                0.16398,                0.13538,                0.84127,                0.99803,                0.97746,                0.98519,                0.98519,                0.99803,                0.97746,                0.98519,                0.98134,                 0.0782,                0.29385,                0.08486,                0.76574,             0.00020563,             0.00020563,             0.00020563
                    151,                0.13797,                0.16996,                 0.1366,                 0.8405,                0.99833,                0.97746,                0.98472,                0.98472,                0.99833,                0.97746,                0.98472,                0.98195,                0.08109,                0.28238,                0.08689,                0.76707,             0.00020182,             0.00020182,             0.00020182
                    152,                0.14546,                 0.1752,                0.14147,                0.84666,                0.99775,                0.97746,                0.98394,                0.98394,                0.99775,                0.97746,                0.98394,                0.98117,                0.07902,                0.28655,                 0.0889,                 0.7661,             0.00019802,             0.00019802,             0.00019802
                    153,                0.13141,                0.17829,                0.12631,                0.84217,                0.99681,                0.97746,                0.98348,                0.98348,                0.99681,                0.97746,                0.98348,                0.97988,                0.07754,                0.25758,                0.08884,                0.76491,             0.00019421,             0.00019421,             0.00019421
                    154,                0.14002,                0.14229,                0.12874,                0.84071,                 0.9981,                0.97746,                0.98445,                0.98445,                 0.9981,                0.97746,                0.98445,                0.98062,                0.08072,                0.23764,                0.08866,                0.76675,              0.0001904,              0.0001904,              0.0001904
                    155,                0.13213,                0.16176,                0.12772,                0.83986,                0.99821,                0.97746,                0.98487,                0.98487,                0.99821,                0.97746,                0.98487,                0.98136,                0.07738,                  0.244,                0.08922,                0.76576,              0.0001866,              0.0001866,              0.0001866
                    156,                  0.126,                0.17218,                0.12855,                0.83598,                0.99801,                0.97746,                  0.983,                  0.983,                0.99801,                0.97746,                  0.983,                0.97744,                 0.0786,                0.25721,                0.09111,                0.76684,             0.00018279,             0.00018279,             0.00018279
                    157,                0.13946,                0.15354,                0.13237,                0.84402,                0.99749,                0.97746,                0.98334,                0.98334,                0.99749,                0.97746,                0.98334,                0.98099,                0.07982,                0.27299,                0.08586,                 0.7658,             0.00017898,             0.00017898,             0.00017898
                    158,                0.13629,                0.14587,                 0.1269,                0.84555,                0.99839,                0.97746,                0.98454,                0.98454,                0.99839,                0.97746,                0.98454,                0.97983,                0.07679,                0.26056,                0.08338,                0.76506,             0.00017518,             0.00017518,             0.00017518
                    159,                0.13229,                0.14685,                0.12282,                0.83979,                0.99862,                0.97746,                0.98504,                0.98504,                0.99862,                0.97746,                0.98504,                0.98262,                0.07108,                0.25194,                0.08336,                0.76419,             0.00017137,             0.00017137,             0.00017137
                    160,                0.13181,                0.14029,                0.12585,                0.84297,                0.99867,                0.97746,                0.98221,                0.98221,                0.99867,                0.97746,                0.98221,                0.97699,                 0.0764,                0.25034,                0.08249,                0.76592,             0.00016757,             0.00016757,             0.00016757
                    161,                0.13476,                0.16624,                0.12719,                0.83792,                 0.9984,                0.97746,                0.98294,                0.98294,                 0.9984,                0.97746,                0.98294,                0.97742,                0.07156,                0.26096,                0.07773,                0.76474,             0.00016376,             0.00016376,             0.00016376
                    162,                0.13448,                0.13251,                 0.1274,                0.84391,                0.99842,                0.97746,                0.98199,                0.98199,                0.99842,                0.97746,                0.98199,                0.97397,                0.07331,                0.26818,                0.08139,                0.76467,             0.00015995,             0.00015995,             0.00015995
                    163,                0.13717,                0.16119,                0.12791,                0.84158,                0.99812,                0.97746,                0.98395,                0.98395,                0.99812,                0.97746,                0.98395,                0.97769,                0.07124,                0.26959,                0.07776,                0.76368,             0.00015615,             0.00015615,             0.00015615
                    164,                0.12619,                0.14109,                0.12256,                0.83638,                0.99817,                0.97746,                0.98334,                0.98334,                0.99817,                0.97746,                0.98334,                0.98057,                 0.0714,                0.26913,                0.07586,                 0.7643,             0.00015234,             0.00015234,             0.00015234
                    165,                0.13517,                0.12655,                0.12836,                0.84407,                0.99846,                0.97746,                0.98367,                0.98367,                0.99846,                0.97746,                0.98367,                0.98069,                0.06888,                0.28072,                0.07902,                0.76373,             0.00014853,             0.00014853,             0.00014853
                    166,                0.13196,                 0.1589,                0.12088,                0.84303,                0.99815,                0.97746,                0.98475,                0.98475,                0.99815,                0.97746,                0.98475,                 0.9808,                 0.0736,                0.28909,                0.08378,                 0.7653,             0.00014473,             0.00014473,             0.00014473
                    167,                0.13521,                0.13122,                0.12377,                 0.8391,                0.99789,                0.97746,                0.98421,                0.98421,                0.99789,                0.97746,                0.98421,                0.98007,                0.08037,                0.29055,                0.08713,                 0.7675,             0.00014092,             0.00014092,             0.00014092
                    168,                  0.126,                0.12271,                0.12156,                0.84287,                0.99824,                0.97746,                0.98391,                0.98391,                0.99824,                0.97746,                0.98391,                0.97968,                0.07582,                0.28946,                0.08452,                0.76672,             0.00013711,             0.00013711,             0.00013711
                    169,                0.12927,                0.17997,                0.12504,                0.84341,                0.99851,                0.97746,                 0.9838,                 0.9838,                0.99851,                0.97746,                 0.9838,                 0.9769,                 0.0696,                0.28117,                0.07682,                0.76477,             0.00013331,             0.00013331,             0.00013331
                    170,                0.12823,                0.15134,                0.11894,                0.83828,                0.99795,                0.97746,                0.98359,                0.98359,                0.99795,                0.97746,                0.98359,                0.97874,                0.07525,                0.27639,                0.08349,                0.76658,              0.0001295,              0.0001295,              0.0001295
                    171,                0.12764,                0.15929,                0.12468,                0.83984,                0.99863,                0.97746,                0.98504,                0.98504,                0.99863,                0.97746,                0.98504,                0.98099,                 0.0728,                0.26833,                0.08329,                0.76541,             0.00012569,             0.00012569,             0.00012569
                    172,                0.12643,                0.15251,                0.12177,                0.84192,                0.99901,                0.97746,                0.98504,                0.98504,                0.99901,                0.97746,                0.98504,                 0.9806,                0.06949,                0.27342,                0.07724,                0.76435,             0.00012189,             0.00012189,             0.00012189
                    173,                0.12791,                0.14592,                0.12295,                0.84189,                0.99808,                0.97746,                0.98445,                0.98445,                0.99808,                0.97746,                0.98445,                0.97957,                0.06734,                0.27555,                0.07767,                0.76419,             0.00011808,             0.00011808,             0.00011808
                    174,                0.12702,                0.12691,                0.12169,                0.83905,                0.99844,                0.97746,                0.98458,                0.98458,                0.99844,                0.97746,                0.98458,                0.98015,                0.06777,                0.27891,                0.07483,                 0.7644,             0.00011427,             0.00011427,             0.00011427
                    175,                 0.1292,                0.14135,                0.11999,                0.84034,                0.99851,                0.97746,                0.98465,                0.98465,                0.99851,                0.97746,                0.98465,                0.98119,                0.06743,                0.27679,                0.07685,                0.76403,             0.00011047,             0.00011047,             0.00011047
                    176,                0.12943,                0.17771,                0.12193,                0.83551,                0.99887,                0.97746,                0.98482,                0.98482,                0.99887,                0.97746,                0.98482,                 0.9805,                0.06659,                 0.2547,                0.07481,                0.76425,             0.00010666,             0.00010666,             0.00010666
                    177,                0.12669,                0.16395,                0.12086,                0.83502,                0.99811,                0.97746,                0.98408,                0.98408,                0.99811,                0.97746,                0.98408,                0.98026,                0.06716,                0.26152,                0.07315,                0.76387,             0.00010285,             0.00010285,             0.00010285
                    178,                0.13212,                0.17546,                0.12249,                0.83408,                 0.9985,                0.97746,                0.98464,                0.98464,                 0.9985,                0.97746,                0.98464,                 0.9809,                0.06633,                0.27161,                0.07537,                0.76329,             9.9047e-05,             9.9047e-05,             9.9047e-05
                    179,                0.12418,                0.14859,                0.11875,                0.84203,                0.99808,                0.97746,                0.98447,                0.98447,                0.99808,                0.97746,                0.98447,                0.98186,                0.06592,                0.28192,                0.07225,                0.76325,             9.5241e-05,             9.5241e-05,             9.5241e-05
                    180,                0.12105,                0.15632,                0.11661,                 0.8327,                0.99841,                0.97746,                  0.984,                  0.984,                0.99841,                0.97746,                  0.984,                0.97883,                0.06524,                0.27512,                0.07535,                0.76295,             9.1434e-05,             9.1434e-05,             9.1434e-05
                    181,                0.12385,                0.14481,                0.11443,                0.83585,                0.99902,                0.97746,                0.98497,                0.98497,                0.99902,                0.97746,                0.98497,                0.98061,                0.06456,                0.27256,                0.07208,                0.76418,             8.7628e-05,             8.7628e-05,             8.7628e-05
                    182,                 0.1246,                 0.1814,                0.11139,                0.84178,                0.99912,                0.97746,                0.98497,                0.98497,                0.99912,                0.97746,                0.98497,                 0.9817,                0.06523,                0.27659,                0.07206,                0.76393,             8.3821e-05,             8.3821e-05,             8.3821e-05
                    183,                0.12515,                0.14277,                0.11616,                0.84765,                0.99937,                0.97746,                0.98498,                0.98498,                0.99937,                0.97746,                0.98498,                0.98092,                0.06477,                0.26589,                0.07588,                0.76453,             8.0014e-05,             8.0014e-05,             8.0014e-05
                    184,                0.11776,                0.14962,                0.11263,                0.83794,                0.99937,                0.97746,                0.98536,                0.98536,                0.99937,                0.97746,                0.98536,                 0.9824,                 0.0679,                 0.2713,                0.07593,                  0.765,             7.6208e-05,             7.6208e-05,             7.6208e-05
                    185,                0.12129,                 0.1479,                0.11444,                0.83715,                0.99916,                0.97746,                0.98504,                0.98504,                0.99916,                0.97746,                0.98504,                0.98028,                0.06574,                0.27734,                0.07135,                0.76445,             7.2401e-05,             7.2401e-05,             7.2401e-05
                    186,                0.12043,                0.17708,                0.11902,                0.84248,                0.99949,                0.97746,                0.98536,                0.98536,                0.99949,                0.97746,                0.98536,                0.98146,                0.06431,                0.28378,                0.06993,                0.76419,             6.8595e-05,             6.8595e-05,             6.8595e-05
                    187,                0.11492,                0.13647,                0.10865,                 0.8313,                0.99879,                0.97746,                0.98493,                0.98493,                0.99879,                0.97746,                0.98493,                0.98005,                0.06558,                0.27863,                0.07552,                0.76483,             6.4788e-05,             6.4788e-05,             6.4788e-05
                    188,                0.12246,                0.13733,                0.11681,                 0.8403,                0.99895,                0.97746,                0.98498,                0.98498,                0.99895,                0.97746,                0.98498,                0.97976,                0.06536,                0.27843,                0.07715,                0.76412,             6.0982e-05,             6.0982e-05,             6.0982e-05
                    189,                0.12753,                0.16417,                0.11646,                0.84184,                0.99971,                0.97746,                0.98525,                0.98525,                0.99971,                0.97746,                0.98525,                 0.9792,                0.06783,                0.27724,                0.07927,                0.76484,             5.7175e-05,             5.7175e-05,             5.7175e-05
                    190,                0.12319,                 0.1552,                0.11769,                0.83873,                0.99924,                0.97746,                0.98525,                0.98525,                0.99924,                0.97746,                0.98525,                0.97936,                0.06518,                0.27277,                0.07615,                0.76428,             5.3369e-05,             5.3369e-05,             5.3369e-05
